Epoch,Train Loss,Val Loss,mIoU,Road IoU,Lane IoU,Learning Rate
981,0.06667316518723965,0.13528382033109665,0.8560681268572807,0.9481009691953659,0.7640352845191956,1.773245864178693e-06
982,0.06742239184677601,0.13328378181904554,0.8569129817187786,0.948304109275341,0.7655218541622162,1.5896559806476393e-06
983,0.0680262129753828,0.13343200227245688,0.8580131381750107,0.9489407166838646,0.7670855596661568,1.4161051265193496e-06
984,0.06754910573363304,0.1334241796284914,0.8574209194630384,0.948608361184597,0.7662334777414799,1.252596797457811e-06
985,0.06695889867842197,0.13378996308892965,0.8572984598577023,0.948576495051384,0.7660204246640205,1.099134286850346e-06
986,0.07071959972381592,0.13668998377397656,0.8550394847989082,0.9476696848869324,0.7624092847108841,9.557206857413903e-07
987,0.07003222405910492,0.139415652025491,0.855107368901372,0.9481047317385674,0.7621100060641766,8.223588827699856e-07
988,0.06709718890488148,0.13558231852948666,0.8566595837473869,0.9484987556934357,0.7648204118013382,6.990515641116606e-07
989,0.06978155113756657,0.13762770080938935,0.8555236086249352,0.9481401517987251,0.7629070654511452,5.858012134243632e-07
990,0.06628824211657047,0.135759012773633,0.8562763296067715,0.9482723772525787,0.7642802819609642,4.826101117985559e-07
991,0.06797964684665203,0.13587508397176862,0.8554973378777504,0.9477848261594772,0.7632098495960236,3.894803377110309e-07
992,0.06721706688404083,0.13672468718141317,0.854270001873374,0.947221502661705,0.761318501085043,3.0641376698316623e-07
993,0.06925570592284203,0.13526879623532295,0.8541875947266817,0.9469619914889336,0.7614131979644299,2.334120727431221e-07
994,0.06775607820600271,0.1365895397029817,0.8530369251966476,0.9464494362473488,0.7596244141459465,1.7047672539225729e-07
995,0.06783048901706934,0.13258689874783158,0.8547319918870926,0.9469200968742371,0.7625438868999481,1.1760899257531966e-07
996,0.06684477254748344,0.13254442438483238,0.8554699718952179,0.9473629146814346,0.7635770291090012,7.480993915502214e-08
997,0.06897606234997511,0.1316323522478342,0.8557223882526159,0.9473699852824211,0.7640747912228107,4.2080427190615485e-08
998,0.06712846271693707,0.13078667456284165,0.8560685999691486,0.9474644586443901,0.7646727412939072,1.9421115920457835e-08
999,0.0685252882540226,0.13322639418765903,0.8560029193758965,0.947819285094738,0.7641865536570549,6.83246174869216e-09
1000,0.06792861968278885,0.13342992356047034,0.8560372274369001,0.9478525370359421,0.7642219178378582,4.314718236197908e-09
